index,time,channel,amplitude
22584,434.0221,c_930ch,-1218.729
22585,434.0221,c_914ch,-1295.604
22586,434.0221,c_682ch,-743.8353
22587,434.02215,c_946ch,-972.4532
22588,434.0598,c_868ch,-30.87798
22589,434.0607,c_660ch,-62.99165
22590,434.06215,c_933ch,-94.64501
22591,434.06475,c_595ch,-76.49226
22592,434.069,c_780ch,-38.26497
22593,434.0714,c_79ch,-37.51046
22594,434.07265,c_680ch,-45.87915
22595,434.07275,c_784ch,-45.10415
22596,434.0729,c_576ch,-39.24178
22597,434.0731,c_696ch,-33.38554
22598,434.07535,c_708ch,-31.02564
22599,434.07785,c_783ch,-28.88776
22600,434.08295,c_724ch,-63.55706
22601,434.08305,c_652ch,-34.27622
22602,434.0844,c_576ch,-48.69535
22603,434.08445,c_896ch,-20.36253
22604,434.08455,c_1020ch,-63.91678
22605,434.0846,c_660ch,-66.02444
22606,434.0856,c_79ch,-34.73203
22607,434.0875,c_153ch,-51.79771
22608,434.0901,c_751ch,-23.53147
22609,434.095,c_868ch,-27.8762
22610,434.0968,c_592ch,-24.50425
22611,434.09685,c_641ch,-60.54037
22612,434.0985,c_611ch,-53.8228
22613,434.10005,c_950ch,-30.94214
22614,434.1017,c_680ch,-36.36067
22615,434.1018,c_784ch,-36.15438
22616,434.1076,c_783ch,-28.75262
22617,434.10775,c_733ch,-30.40076
22618,434.112,c_595ch,-66.91871
22619,434.11725,c_656ch,-24.20077
22620,434.11765,c_611ch,-41.85197
22621,434.11775,c_576ch,-41.22574
22622,434.11795,c_1020ch,-46.20871
22623,434.118,c_660ch,-49.74223
22624,434.11805,c_836ch,-26.37881
22625,434.1181,c_903ch,-44.48234
22626,434.1247,c_793ch,-63.8614
22627,434.1248,c_701ch,-52.18713
22628,434.1254,c_153ch,-43.02338
22629,434.12675,c_862ch,-48.94032
22630,434.1314,c_724ch,-44.2033
22631,434.13235,c_680ch,-50.10111
22632,434.13235,c_612ch,-36.66733
22633,434.1324,c_784ch,-38.07317
22634,434.13445,c_611ch,-48.89769
22635,434.1368,c_696ch,-40.61134
22636,434.13715,c_710ch,-44.79597
22637,434.1401,c_701ch,-54.53563
22638,434.1438,c_1013ch,-29.97396
22639,434.14895,c_521ch,-29.50053
22640,434.15155,c_626ch,-34.6298
22641,434.15525,c_611ch,-47.54953
22642,434.1582,c_1013ch,-26.48956
22643,434.16095,c_733ch,-30.14184
22644,434.1611,c_541ch,-23.80282
22645,434.16115,c_852ch,-29.18064
22646,434.16175,c_868ch,-25.09076
22647,434.16185,c_1020ch,-34.60031
22648,434.1628,c_576ch,-41.76899
22649,434.1629,c_528ch,-31.8343
22650,434.16295,c_866ch,-60.80997
22651,434.16295,c_744ch,-35.15041
22652,434.163,c_1020ch,-40.39261
22653,434.16305,c_660ch,-63.41086
22654,434.1631,c_836ch,-24.21934
22655,434.16415,c_708ch,-23.03434
22656,434.16665,c_793ch,-46.27883
22657,434.1668,c_701ch,-50.6071
22658,434.16825,c_595ch,-45.89183
22659,434.1697,c_615ch,-24.3577
22660,434.1728,c_528ch,-27.44858
22661,434.17465,c_733ch,-29.9229
22662,434.1755,c_611ch,-42.52314
22663,434.17555,c_638ch,-40.43899
22664,434.1772,c_701ch,-51.99907
22665,434.17895,c_784ch,-27.98527
22666,434.1901,c_1016ch,-27.6888
22667,434.1932,c_939ch,-29.54344
22668,434.19325,c_675ch,-30.41048
22669,434.1948,c_37ch,-20.8951
22670,434.1952,c_153ch,-52.86955
22671,434.19715,c_576ch,-34.99528
22672,434.1972,c_528ch,-27.58251
22673,434.1973,c_1020ch,-49.80499
22674,434.1974,c_660ch,-54.42368
22675,434.1977,c_733ch,-33.14479
22676,434.198,c_611ch,-38.83294
22677,434.20135,c_595ch,-60.07274
22678,434.2044,c_960ch,-27.58582
22679,434.2047,c_793ch,-46.44905
22680,434.20485,c_701ch,-49.53307
22681,434.20585,c_976ch,-26.49236
22682,434.2098,c_696ch,-28.0578
22683,434.21515,c_724ch,-49.9679
22684,434.2152,c_652ch,-36.87052
22685,434.2157,c_62ch,-37.77961
22686,434.2175,c_783ch,-23.57273
22687,434.21955,c_793ch,-47.01649
22688,434.21965,c_701ch,-52.37987
22689,434.22405,c_595ch,-57.97897
22690,434.22475,c_396ch,-19.82454
22691,434.2249,c_576ch,-34.93058
22692,434.22505,c_1020ch,-40.92279
22693,434.2251,c_660ch,-65.11806
22694,434.2252,c_836ch,-25.94921
22695,434.2268,c_862ch,-33.63326
22696,434.2274,c_392ch,-28.33952
22697,434.22945,c_27ch,-37.16486
22698,434.22965,c_733ch,-34.24304
22699,434.23125,c_153ch,-36.06285
22700,434.2315,c_783ch,-27.79095
22701,434.23405,c_718ch,-51.69519
22702,434.23575,c_611ch,-42.25101
22703,434.23795,c_701ch,-55.91015
22704,434.23895,c_724ch,-36.82407
22705,434.23905,c_652ch,-37.74548
22706,434.2393,c_396ch,-19.44065
22707,434.2441,c_1016ch,-33.1928
22708,434.2477,c_595ch,-55.62072
22709,434.25065,c_680ch,-35.27739
22710,434.25075,c_784ch,-37.17134
22711,434.257,c_724ch,-38.77816
22712,434.25715,c_652ch,-28.9919
22713,434.2577,c_780ch,-34.32038
22714,434.261,c_783ch,-20.97017
22715,434.26255,c_153ch,-30.62063
22716,434.26445,c_79ch,-29.19049
22717,434.26505,c_701ch,-48.3374
22718,434.2698,c_611ch,-38.10597
22719,434.27395,c_576ch,-47.76211
22720,434.2741,c_1020ch,-40.69893
22721,434.27415,c_660ch,-65.66335
22722,434.2742,c_836ch,-30.57616
22723,434.27425,c_568ch,-21.3709
22724,434.27435,c_696ch,-30.37842
22725,434.27445,c_724ch,-35.95955
22726,434.27475,c_754ch,-68.64838
22727,434.2752,c_778ch,-79.30259
22728,434.2757,c_1009ch,-21.57399
22729,434.27775,c_754ch,-70.92014
22730,434.27855,c_868ch,-23.80214
22731,434.2792,c_595ch,-69.03161
22732,434.2809,c_113ch,-94.57302
22733,434.28255,c_793ch,-47.87245
22734,434.28265,c_701ch,-49.13085
22735,434.2838,c_680ch,-36.42714
22736,434.28385,c_784ch,-44.63283
22737,434.2843,c_652ch,-35.32379
22738,434.2849,c_392ch,-24.51011
22739,434.2863,c_708ch,-23.31174
22740,434.2863,c_45ch,-20.58281
22741,434.28765,c_611ch,-39.57073
22742,434.2927,c_783ch,-30.58022
22743,434.29495,c_680ch,-23.67125
22744,434.29605,c_793ch,-46.00712
22745,434.29615,c_701ch,-56.01992
22746,434.2968,c_724ch,-29.47626
22747,434.2969,c_652ch,-27.34999
22748,434.29935,c_544ch,-20.08437
22749,434.29935,c_576ch,-46.81173
22750,434.2994,c_528ch,-26.98468
22751,434.29945,c_87ch,-42.31775
22752,434.2995,c_744ch,-31.38697
22753,434.29955,c_1020ch,-40.01384
22754,434.2996,c_660ch,-56.35589
22755,434.30575,c_153ch,-29.5776
22756,434.3101,c_793ch,-45.65829
22757,434.31025,c_701ch,-48.16518
22758,434.31675,c_733ch,-36.98684
22759,434.3168,c_729ch,-19.4434
22760,434.3223,c_592ch,-28.0537
22761,434.3225,c_868ch,-25.91138
22762,434.3228,c_724ch,-32.23459
22763,434.32345,c_611ch,-41.18047
22764,434.3237,c_970ch,-25.20005
22765,434.32455,c_783ch,-27.60075
22766,434.32665,c_528ch,-27.15423
22767,434.3285,c_1020ch,-33.74501
22768,434.33405,c_595ch,-53.21439
22769,434.3399,c_724ch,-41.5081
22770,434.34,c_652ch,-21.41981
22771,434.3475,c_783ch,-20.84189
22772,434.3518,c_153ch,-28.35178
22773,434.35185,c_780ch,-26.92591
22774,434.35215,c_1020ch,-26.95981
22775,434.35215,c_708ch,-22.51699
22776,434.3535,c_576ch,-49.35667
22777,434.3535,c_896ch,-20.39053
22778,434.35355,c_528ch,-27.35278
22779,434.35365,c_1020ch,-37.1419
22780,434.35365,c_744ch,-30.85172
22781,434.3537,c_660ch,-61.79141
22782,434.3538,c_836ch,-25.01154
22783,434.3612,c_1017ch,-33.38647
22784,434.3613,c_933ch,-69.17764
22785,434.36145,c_793ch,-44.39555
22786,434.36155,c_701ch,-49.85365
22787,434.36455,c_680ch,-41.27218
22788,434.36455,c_612ch,-29.05189
22789,434.3646,c_784ch,-40.05909
22790,434.36655,c_960ch,-27.03937
22791,434.3668,c_611ch,-43.88435
22792,434.37935,c_110ch,-25.82513
22793,434.38015,c_392ch,-22.29712
22794,434.38115,c_771ch,-32.75292
22795,434.38645,c_862ch,-23.11588
22796,434.38745,c_89ch,-25.63729
22797,434.394,c_724ch,-37.83873
22798,434.39405,c_652ch,-32.3027
22799,434.3949,c_970ch,-23.05553
22800,434.40855,c_1013ch,-24.61493
22801,434.4131,c_1017ch,-30.68441
22802,434.4132,c_933ch,-54.25051
22803,434.4133,c_793ch,-53.08387
22804,434.4134,c_701ch,-58.09297
22805,434.42185,c_724ch,-29.38965
22806,434.4223,c_680ch,-39.12672
22807,434.42235,c_784ch,-33.62745
22808,434.4251,c_153ch,-31.67744
22809,434.42515,c_595ch,-69.392
22810,434.4282,c_641ch,-46.53262
22811,434.4282,c_945ch,-23.47751
22812,434.4505,c_886ch,-29.95673
22813,434.47075,c_711ch,-23.27417
22814,434.53115,c_903ch,-30.01237
22815,434.54655,c_872ch,-20.37846
22816,434.54665,c_396ch,-18.32029
22817,434.56745,c_78ch,-22.52191
22818,434.5675,c_959ch,-26.13681
22819,434.5876,c_853ch,-30.3031
22820,434.6301,c_78ch,-27.06997
22821,434.6302,c_576ch,-20.58806
22822,434.813,c_870ch,-26.41141
22823,434.8849,c_1020ch,-21.33878
22824,435.25405,c_826ch,-18.55709
22825,435.5386,c_815ch,-21.66244
22826,435.651,c_903ch,-28.59853
22827,435.66475,c_385ch,-19.22915
22828,435.8312,c_870ch,-24.81404
22829,436.274,c_933ch,-29.96987
22830,436.44365,c_385ch,-18.59376
22831,436.46295,c_528ch,-32.98316
22832,436.46325,c_660ch,-31.81705
22833,436.4633,c_888ch,-36.34278
22834,436.5076,c_660ch,-23.73439
22835,436.89175,c_909ch,-18.7415
22836,437.0233,c_932ch,-33.05956
22837,437.02935,c_919ch,-23.50722
22838,437.20415,c_576ch,-20.93479
22839,437.20455,c_1020ch,-37.09336
22840,437.2545,c_688ch,-23.36686
22841,437.3034,c_959ch,-27.09051
22842,437.3955,c_576ch,-23.41723
22843,437.3956,c_528ch,-30.24971
22844,437.39585,c_660ch,-33.06935
22845,437.47595,c_1020ch,-23.60772
22846,437.49415,c_821ch,-22.23673
22847,437.579,c_1016ch,-27.90689
22848,437.5963,c_672ch,-23.91809
22849,437.6677,c_528ch,-24.46894
22850,437.7045,c_628ch,-20.42794
22851,437.7045,c_717ch,-19.6474
22852,437.7294,c_528ch,-28.888
22853,438.052,c_392ch,-21.76825
22854,438.06055,c_837ch,-17.54187
22855,438.12035,c_153ch,-45.1434
22856,438.47425,c_843ch,-26.34806
22857,438.51595,c_955ch,-23.0229
22858,438.5552,c_576ch,-26.15857
22859,438.55565,c_1020ch,-25.54149
22860,438.5865,c_385ch,-22.33558
22861,438.66825,c_932ch,-22.73307
22862,438.7571,c_1020ch,-23.33474
22863,438.83775,c_711ch,-28.39066
22864,438.8527,c_932ch,-17.22262
22865,438.91665,c_528ch,-25.74948
22866,438.91695,c_660ch,-23.74781
22867,438.917,c_888ch,-22.86513
22868,438.96275,c_660ch,-30.27204
22869,438.981,c_986ch,-21.1676
22870,439.0221,c_914ch,-1294.656
22871,439.0221,c_930ch,-1262.44
22872,439.0221,c_682ch,-748.2978
22873,439.02215,c_946ch,-973.2375
22874,439.02235,c_787ch,-153.5746
22875,439.03885,c_652ch,-32.8316
22876,439.04685,c_1009ch,-23.17475
22877,439.0564,c_934ch,-39.06108
22878,439.057,c_1013ch,-32.46611
22879,439.0571,c_780ch,-33.90187
22880,439.0585,c_793ch,-69.90942
22881,439.0586,c_701ch,-53.84397
22882,439.06065,c_733ch,-34.51548
22883,439.06525,c_576ch,-38.2518
22884,439.0653,c_528ch,-35.25498
22885,439.06535,c_1020ch,-49.69028
22886,439.06535,c_744ch,-33.90811
22887,439.0654,c_660ch,-65.1569
22888,439.0655,c_836ch,-26.08273
22889,439.0672,c_783ch,-25.3889
22890,439.06955,c_862ch,-32.75464
22891,439.06955,c_793ch,-52.71534
22892,439.0697,c_716ch,-25.93809
22893,439.06985,c_78ch,-47.54935
22894,439.06995,c_975ch,-39.36117
22895,439.07135,c_701ch,-57.88837
22896,439.07145,c_847ch,-52.55344
22897,439.0719,c_396ch,-24.17635
22898,439.0725,c_37ch,-27.80647
22899,439.07255,c_595ch,-67.71598
22900,439.07415,c_611ch,-43.0549
22901,439.07425,c_641ch,-56.51448
22902,439.0752,c_576ch,-37.61716
22903,439.0754,c_1020ch,-40.28889
22904,439.0754,c_660ch,-59.5946
22905,439.0757,c_75ch,-31.89463
22906,439.0763,c_909ch,-31.78095
22907,439.0771,c_153ch,-54.55801
22908,439.07775,c_933ch,-91.16985
22909,439.0779,c_1013ch,-33.05787
22910,439.0779,c_1016ch,-34.22298
22911,439.078,c_733ch,-29.47914
22912,439.0791,c_774ch,-43.42878
22913,439.08015,c_976ch,-24.96537
22914,439.0805,c_110ch,-47.68186
22915,439.0812,c_79ch,-37.43692
22916,439.08415,c_783ch,-27.07871
22917,439.08585,c_576ch,-34.85108
22918,439.08605,c_660ch,-65.78204
22919,439.08635,c_680ch,-47.34335
22920,439.08645,c_784ch,-42.7104
22921,439.08965,c_1013ch,-31.7584
22922,439.0928,c_1017ch,-37.29636
22923,439.09285,c_933ch,-95.0396
22924,439.0984,c_992ch,-22.50387
22925,439.1008,c_1013ch,-32.17531
22926,439.10145,c_611ch,-47.77578
22927,439.1043,c_702ch,-47.58904
22928,439.10815,c_724ch,-54.02451
22929,439.1083,c_652ch,-37.28008
22930,439.1083,c_532ch,-34.6324
22931,439.10835,c_208ch,-46.47682
22932,439.10855,c_680ch,-45.38415
22933,439.1086,c_784ch,-44.20786
22934,439.1097,c_783ch,-26.36512
22935,439.1118,c_862ch,-32.21016
22936,439.11325,c_638ch,-52.57574
22937,439.11405,c_862ch,-32.21698
22938,439.11415,c_924ch,-27.20365
22939,439.1151,c_576ch,-30.59736
22940,439.1152,c_153ch,-48.16721
22941,439.1153,c_1020ch,-44.47421
22942,439.1153,c_660ch,-61.57842
22943,439.11585,c_724ch,-52.6398
22944,439.1168,c_1018ch,-48.5259
22945,439.11885,c_1016ch,-33.69894
22946,439.12415,c_611ch,-50.38476
22947,439.12455,c_854ch,-32.05441
22948,439.12765,c_783ch,-30.50723
22949,439.12785,c_1013ch,-27.70087
22950,439.1298,c_1020ch,-30.86312
22951,439.1334,c_733ch,-30.22297
22952,439.13505,c_748ch,-22.70874
22953,439.13565,c_793ch,-52.62784
22954,439.1358,c_885ch,-23.68392
22955,439.1358,c_576ch,-39.34827
22956,439.1358,c_701ch,-56.82444
22957,439.1359,c_744ch,-28.58858
22958,439.13595,c_1020ch,-38.82139
22959,439.13595,c_660ch,-57.64592
22960,439.13805,c_528ch,-31.203
22961,439.1385,c_153ch,-50.57491
22962,439.139,c_724ch,-42.45481
22963,439.13905,c_652ch,-29.71455
22964,439.14185,c_751ch,-20.92943
22965,439.1444,c_611ch,-48.41235
22966,439.148,c_1016ch,-29.63167
22967,439.15235,c_208ch,-27.83908
22968,439.1525,c_612ch,-26.18812
22969,439.15255,c_680ch,-37.60262
22970,439.1526,c_784ch,-35.96136
22971,439.15305,c_780ch,-31.33611
22972,439.15745,c_733ch,-39.81426
22973,439.15965,c_633ch,-39.11518
22974,439.15965,c_219ch,-62.86866
22975,439.16005,c_650ch,-38.94372
22976,439.1604,c_862ch,-41.78345
22977,439.1638,c_641ch,-62.21352
22978,439.1641,c_822ch,-37.71399
22979,439.166,c_611ch,-42.09862
22980,439.1663,c_153ch,-48.89721
22981,439.16745,c_822ch,-39.31518
22982,439.1736,c_724ch,-35.94439
22983,439.17435,c_701ch,-45.89902
22984,439.1745,c_903ch,-41.76568
22985,439.1772,c_576ch,-30.66502
22986,439.17735,c_1020ch,-35.14251
22987,439.17735,c_660ch,-62.02482
22988,439.17745,c_836ch,-21.68018
22989,439.1775,c_568ch,-22.84148
22990,439.17825,c_733ch,-31.75321
22991,439.17975,c_933ch,-60.36475
22992,439.1834,c_1013ch,-31.3403
22993,439.18385,c_638ch,-38.76486
22994,439.1839,c_718ch,-44.13733
22995,439.18785,c_641ch,-79.12495
22996,439.1882,c_696ch,-34.92582
22997,439.1932,c_724ch,-37.44593
22998,439.1963,c_793ch,-47.89019
22999,439.19645,c_701ch,-52.49591
23000,439.19835,c_783ch,-24.53586
23001,439.20065,c_1020ch,-31.69943
23002,439.2019,c_595ch,-67.79425
23003,439.20305,c_153ch,-45.50074
23004,439.20775,c_724ch,-38.08301
23005,439.20785,c_652ch,-27.16468
23006,439.208,c_396ch,-17.0449
23007,439.21025,c_733ch,-30.73074
23008,439.21165,c_1016ch,-34.21513
23009,439.21435,c_611ch,-37.35922
23010,439.2215,c_924ch,-26.31839
23011,439.2236,c_793ch,-51.38928
23012,439.22645,c_576ch,-35.19211
23013,439.2266,c_1020ch,-40.46294
23014,439.22665,c_660ch,-68.23743
23015,439.2267,c_836ch,-30.83378
23016,439.2271,c_783ch,-27.34135
23017,439.22925,c_784ch,-38.77015
23018,439.2317,c_696ch,-28.14351
23019,439.2368,c_793ch,-52.40429
23020,439.2369,c_701ch,-52.99735
23021,439.2388,c_724ch,-38.5897
23022,439.23905,c_396ch,-20.3021
23023,439.24005,c_595ch,-58.3932
23024,439.24455,c_611ch,-46.17895
23025,439.24865,c_79ch,-27.28665
23026,439.24875,c_733ch,-36.70444
23027,439.2511,c_942ch,-24.87064
23028,439.25415,c_640ch,-24.60011
23029,439.25435,c_576ch,-35.66077
23030,439.2545,c_1020ch,-37.753
23031,439.25455,c_660ch,-49.8435
23032,439.2572,c_933ch,-69.87342
23033,439.2573,c_793ch,-62.63104
23034,439.2583,c_208ch,-29.68113
23035,439.25875,c_783ch,-26.56485
23036,439.25905,c_954ch,-33.47739
23037,439.25945,c_780ch,-31.98964
23038,439.26045,c_727ch,-45.03996
23039,439.2611,c_153ch,-41.74851
23040,439.26135,c_1002ch,-27.4451
23041,439.26145,c_727ch,-45.97697
23042,439.2615,c_734ch,-49.95779
23043,439.26815,c_592ch,-21.83401
23044,439.27125,c_641ch,-63.86281
23045,439.27165,c_981ch,-26.89498
23046,439.2717,c_793ch,-57.35658
23047,439.2717,c_933ch,-63.47972
23048,439.2718,c_701ch,-56.89436
23049,439.2747,c_1020ch,-37.99933
23050,439.2756,c_79ch,-28.92116
23051,439.27665,c_970ch,-23.32801
23052,439.27665,c_991ch,-52.87686
23053,439.2825,c_868ch,-22.68019
23054,439.28435,c_733ch,-28.52265
23055,439.2852,c_783ch,-26.39362
23056,439.28575,c_680ch,-36.91224
23057,439.2858,c_784ch,-41.43869
23058,439.2859,c_595ch,-48.35739
23059,439.28755,c_872ch,-24.1415
23060,439.28865,c_1016ch,-35.88419
23061,439.2888,c_576ch,-36.58039
23062,439.28885,c_528ch,-32.3139
23063,439.2889,c_744ch,-33.60526
23064,439.28895,c_1020ch,-53.27841
23065,439.28895,c_888ch,-29.69148
23066,439.28895,c_660ch,-69.79924
23067,439.28905,c_836ch,-27.59248
23068,439.2891,c_568ch,-21.40682
23069,439.2925,c_793ch,-46.54373
23070,439.29265,c_701ch,-56.7065
23071,439.29475,c_208ch,-36.71144
23072,439.2977,c_54ch,-110.1995
23073,439.3012,c_37ch,-25.30396
23074,439.30295,c_883ch,-91.29964
23075,439.3042,c_611ch,-38.33233
23076,439.3073,c_716ch,-26.63425
23077,439.3088,c_153ch,-38.36986
23078,439.31015,c_783ch,-27.66164
23079,439.31435,c_1013ch,-26.83568
23080,439.3175,c_945ch,-40.27385
23081,439.3175,c_641ch,-61.23056
23082,439.3175,c_934ch,-45.33312
23083,439.3177,c_862ch,-24.15829
23084,439.3203,c_933ch,-49.79152
23085,439.3205,c_793ch,-34.41121
23086,439.32065,c_701ch,-40.50743
23087,439.3229,c_612ch,-29.56207
23088,439.3236,c_595ch,-58.33047
23089,439.3328,c_724ch,-35.29569
23090,439.3351,c_611ch,-38.99864
23091,439.3375,c_1016ch,-28.85723
23092,439.3403,c_784ch,-34.34533
23093,439.3403,c_1009ch,-21.17727
23094,439.34225,c_767ch,-89.32834
23095,439.34615,c_783ch,-30.15653
23096,439.35295,c_392ch,-24.6602
23097,439.35375,c_903ch,-33.07366
23098,439.3539,c_79ch,-27.37351
23099,439.3552,c_793ch,-50.75428
23100,439.3552,c_640ch,-27.0903
23101,439.3553,c_701ch,-55.43903
23102,439.3554,c_528ch,-26.42132
23103,439.3554,c_576ch,-41.89284
23104,439.35555,c_1020ch,-46.68237
23105,439.35555,c_660ch,-59.72743
23106,439.35565,c_836ch,-28.3728
23107,439.35565,c_568ch,-24.13781
23108,439.3579,c_1013ch,-29.33142
23109,439.3609,c_947ch,-45.40065
23110,439.36135,c_595ch,-54.14255
23111,439.3649,c_780ch,-35.09623
23112,439.3667,c_153ch,-38.17056
23113,439.3668,c_724ch,-38.58275
23114,439.36695,c_611ch,-56.95528
23115,439.37535,c_641ch,-51.30955
23116,439.37575,c_933ch,-52.14301
23117,439.3759,c_793ch,-46.7931
23118,439.37605,c_701ch,-57.37869
23119,439.37665,c_626ch,-32.55744
23120,439.3767,c_782ch,-37.94156
23121,439.37685,c_718ch,-32.86877
23122,439.38645,c_724ch,-50.6357
23123,439.38675,c_872ch,-25.9895
23124,439.3912,c_660ch,-36.43979
23125,439.39135,c_733ch,-36.10272
23126,439.3954,c_37ch,-24.02658
23127,439.4036,c_1013ch,-24.93376
23128,439.40505,c_696ch,-29.58918
23129,439.41215,c_592ch,-22.16901
23130,439.41275,c_780ch,-32.05614
23131,439.4128,c_611ch,-46.1969
23132,439.413,c_1020ch,-38.62378
23133,439.4182,c_783ch,-26.82676
23134,439.4187,c_1017ch,-24.63629
23135,439.41875,c_933ch,-53.63591
23136,439.4189,c_793ch,-46.0888
23137,439.419,c_701ch,-52.67058
23138,439.41965,c_903ch,-33.04828
23139,439.4266,c_733ch,-24.52946
23140,439.4279,c_724ch,-34.02334
23141,439.4282,c_396ch,-19.16309
23142,439.42835,c_656ch,-22.62553
23143,439.43475,c_862ch,-29.98053
23144,439.43505,c_1009ch,-24.3395
23145,439.4358,c_576ch,-33.80958
23146,439.43595,c_1020ch,-47.52052
23147,439.436,c_660ch,-59.79814
23148,439.4361,c_836ch,-21.55447
23149,439.4379,c_208ch,-29.23325
23150,439.43805,c_680ch,-30.53503
23151,439.43815,c_784ch,-38.15936
23152,439.44255,c_780ch,-29.50554
23153,439.4428,c_1020ch,-41.56592
23154,439.44315,c_392ch,-32.39271
23155,439.44575,c_1016ch,-34.27585
23156,439.446,c_660ch,-28.42186
23157,439.4465,c_862ch,-24.3492
23158,439.44815,c_595ch,-61.2368
23159,439.4486,c_565ch,-35.46313
23160,439.44905,c_611ch,-51.96298
23161,439.4554,c_696ch,-36.36251
23162,439.45745,c_1013ch,-27.74262
23163,439.4628,c_933ch,-49.7067
23164,439.4629,c_793ch,-37.98964
23165,439.46305,c_701ch,-48.8172
23166,439.4644,c_882ch,-25.17514
23167,439.46975,c_903ch,-32.52415
23168,439.47925,c_724ch,-38.45524
23169,439.4793,c_652ch,-26.9095
23170,439.48545,c_932ch,-20.49498
23171,439.4867,c_780ch,-24.05219
23172,439.48695,c_1020ch,-25.65556
23173,439.48855,c_783ch,-34.33501
23174,439.4956,c_22ch,-28.31208
23175,439.496,c_95ch,-23.50918
23176,439.4968,c_959ch,-31.34023
23177,439.4986,c_611ch,-38.71974
23178,439.49885,c_646ch,-40.60776
23179,439.49885,c_686ch,-40.68838
23180,439.4989,c_886ch,-29.51972
23181,439.51875,c_731ch,-26.63632
23182,439.5773,c_208ch,-25.43288
23183,439.5775,c_612ch,-30.96523
23184,439.5775,c_680ch,-37.87048
23185,439.57755,c_784ch,-44.4954
23186,439.5824,c_761ch,-19.79716
23187,439.59665,c_686ch,-31.3147
23188,439.6439,c_724ch,-23.32257
23189,439.6584,c_763ch,-23.0818
23190,439.66665,c_711ch,-23.98589
23191,439.721,c_946ch,-43.98264
23192,439.7283,c_724ch,-23.4318
23193,439.7284,c_532ch,-20.58968
23194,439.7284,c_652ch,-20.17635
23195,439.72855,c_208ch,-24.12118
23196,439.7286,c_872ch,-22.67375
23197,439.7287,c_612ch,-24.94506
23198,439.7287,c_680ch,-37.79936
23199,439.72875,c_784ch,-46.17461
23200,440.2704,c_385ch,-18.65194
23201,440.61925,c_903ch,-30.55536
23202,440.8922,c_385ch,-20.25059
23203,441.39995,c_153ch,-24.56565
23204,441.4873,c_528ch,-30.39701
23205,441.4876,c_660ch,-32.94093
23206,441.4876,c_888ch,-21.56796
23207,441.544,c_528ch,-23.41462
23208,441.5489,c_385ch,-23.52155
23209,441.9907,c_959ch,-28.03977
23210,441.99075,c_66ch,-24.21608
23211,442.0979,c_223ch,-21.21409
23212,442.25875,c_615ch,-19.98007
23213,442.27105,c_868ch,-23.85897
23214,442.2929,c_909ch,-20.46747
23215,442.3628,c_868ch,-23.85779
23216,442.4258,c_727ch,-112.716
23217,442.50845,c_951ch,-29.04313
23218,442.5085,c_106ch,-24.68347
23219,442.6189,c_711ch,-21.90585
23220,442.65235,c_765ch,-18.41596
23221,442.6579,c_1016ch,-23.91291
23222,442.6581,c_660ch,-23.74141
23223,442.73885,c_234ch,-13.20542
23224,442.7391,c_528ch,-27.33686
23225,442.73945,c_660ch,-27.91228
23226,442.82795,c_724ch,-19.98835
23227,442.82845,c_528ch,-28.28277
23228,442.82875,c_660ch,-29.35489
23229,442.8609,c_576ch,-32.64942
23230,442.86125,c_1020ch,-31.76778
23231,442.8642,c_711ch,-23.93242
23232,442.88365,c_528ch,-25.03482
23233,442.88395,c_660ch,-25.31769
